key,value
06:09:55,2
06:09:56,4
06:09:57,3
06:09:58,3
06:09:59,3
06:10:00,3
06:10:01,4
06:10:02,3
06:10:03,3
06:10:04,2
06:10:05,2
06:10:06,5
06:10:07,5
06:10:08,2
06:10:09,4
06:10:10,1
06:10:11,3
06:10:12,2
06:10:13,4
06:10:14,5
06:10:15,6
06:10:16,5
06:10:17,5
06:10:18,3
06:10:19,6
06:10:20,5
06:10:21,2
06:10:22,5
06:10:23,5
06:10:24,2
06:10:26,3
06:10:27,4
06:10:28,2
06:10:29,2
06:10:30,3
06:10:31,3
06:10:32,5
06:10:33,6
06:10:35,2
06:10:36,1
06:10:37,2
06:10:38,4
06:10:39,3
06:10:40,2
06:10:41,2
06:10:42,2
06:10:43,3
06:10:44,2
06:10:45,2
06:10:46,2
06:10:47,1
06:10:48,6
06:10:49,6
06:10:50,2
06:10:52,4
06:10:53,1
06:10:54,3
06:10:55,3
06:10:56,7
06:10:57,2
06:10:58,4
06:10:59,2
06:11:00,9
06:11:01,3
06:11:03,4
06:11:04,2
06:11:05,5
06:11:06,2
06:11:07,1
06:11:08,2
06:11:09,3
06:11:10,4
06:11:11,2
06:11:12,3
06:11:13,1
06:11:14,3
06:11:15,3
06:11:16,4
06:11:17,1
06:11:18,1
06:11:19,2
06:11:20,2
06:11:21,2
06:11:22,1
06:11:23,2
06:11:24,2
06:11:25,2
06:11:26,5
06:11:27,6
06:11:28,2
06:11:29,4
06:11:30,3
06:11:31,4
06:11:32,4
06:11:33,3
06:11:34,2
06:11:35,1
06:11:36,2
06:11:37,2
06:11:38,4
06:11:39,1
06:11:40,3
06:11:41,3
06:11:42,2
06:11:43,1
06:11:44,3
06:11:45,1
06:11:46,4
06:11:47,2
06:11:48,8
06:11:49,5
06:11:50,2
06:11:52,9
06:11:53,7
06:11:54,6
06:11:55,17
06:11:56,25
06:11:57,23
06:11:58,9
06:11:59,2
06:12:00,2
06:12:01,3
06:12:02,4
06:12:03,3
06:12:04,2
06:12:05,5
06:12:06,1
06:12:07,6
06:12:08,6
06:12:09,2
06:12:10,3
06:12:11,4
06:12:12,3
06:12:13,3
06:12:14,2
06:12:15,3
06:12:16,1
06:12:17,3
06:12:18,2
06:12:19,5
06:12:20,1
06:12:21,1
06:12:22,6
06:12:24,3
06:12:25,7
06:12:26,5
06:12:27,7
06:12:29,4
06:12:30,3
06:12:31,1
06:12:32,5
06:12:33,5
06:12:34,3
06:12:35,2
06:12:36,3
06:12:37,3
06:12:38,4
06:12:40,1
06:12:41,10
06:12:42,4
06:12:43,5
06:12:44,4
06:12:45,1
06:12:46,1
06:12:47,2
06:12:48,4
06:12:49,3
06:12:50,4
06:12:51,4
06:12:52,3
06:12:53,3
06:12:54,4
06:12:55,8
06:12:56,2
06:12:57,2
06:12:58,6
06:12:59,2
06:13:00,2
06:13:01,4
06:13:02,4
06:13:03,5
06:13:04,5
06:13:05,5
06:13:06,1
06:13:07,3
06:13:08,5
06:13:09,1
06:13:11,5
06:13:12,4
06:13:13,3
06:13:14,3
06:13:15,1
06:13:16,2
06:13:17,2
06:13:18,2
06:13:19,5
06:13:20,2
06:13:21,2
06:13:23,2
06:13:24,4
06:13:26,2
06:13:27,2
06:13:28,4
06:13:29,1
06:13:30,2
06:13:31,4
06:13:32,4
06:13:33,4
06:13:34,3
06:13:35,3
06:13:36,2
06:13:37,3
06:13:38,4
06:13:39,2
06:13:40,2
06:13:42,5
06:13:43,4
06:13:44,2
06:13:45,1
06:13:46,3
06:13:47,2
06:13:48,3
06:13:49,4
06:13:50,1
06:13:51,3
06:13:52,5
06:13:53,2
06:13:54,3
06:13:55,3
06:13:56,7
06:13:57,7
06:13:58,3
06:14:00,7
06:14:01,4
06:14:02,6
06:14:03,5
06:14:04,7
06:14:05,5
06:14:06,8
06:14:07,5
06:14:08,5
06:14:09,2
06:14:10,2
06:14:11,4
06:14:12,1
06:14:13,6
06:14:14,1
06:14:15,3
06:14:16,13
06:14:17,3
06:14:18,6
06:14:19,5
06:14:20,4
06:14:21,7
06:14:22,3
06:14:23,7
06:14:24,4
06:14:25,5
06:14:26,2
06:14:27,4
06:14:28,5
06:14:29,7
06:14:30,2
06:14:31,2
06:14:32,3
06:14:33,2
06:14:34,5
06:14:35,5
06:14:36,2
06:14:37,3
06:14:38,5
06:14:39,6
06:14:40,5
06:14:41,2
06:14:42,4
06:14:43,6
06:14:44,3
06:14:45,8
06:14:46,3
06:14:47,4
06:14:48,2
06:14:49,3
06:14:50,6
06:14:51,1
06:14:52,8
06:14:53,5
06:14:54,4
06:14:55,7
06:14:56,6
06:14:57,4
06:14:58,5
06:14:59,4
06:15:00,4
06:15:01,3
06:15:02,6
06:15:03,7
06:15:04,4
06:15:05,6
06:15:06,1
06:15:07,3
06:15:08,9
06:15:09,8
06:15:10,4
06:15:11,5
06:15:12,5
06:15:13,6
06:15:14,4
06:15:15,1
06:15:16,4
06:15:17,2
06:15:18,7
06:15:19,6
06:15:20,5
06:15:21,4
06:15:22,3
06:15:23,3
06:15:24,1
06:15:25,2
06:15:26,5
06:15:27,2
06:15:28,2
06:15:29,5
06:15:30,3
06:15:31,5
06:15:32,1
06:15:33,5
06:15:34,4
06:15:35,3
06:15:36,5
06:15:37,4
06:15:38,7
06:15:39,6
06:15:40,5
06:15:41,1
06:15:42,3
06:15:43,2
06:15:44,2
06:15:45,2
06:15:46,2
06:15:47,2
06:15:48,6
06:15:49,8
06:15:50,3
06:15:51,2
06:15:52,4
06:15:54,2
06:15:55,5
06:15:56,2
06:15:57,2
06:15:58,5
06:15:59,2
06:16:00,1
06:16:01,3
06:16:02,6
06:16:03,3
06:16:04,5
06:16:05,6
06:16:06,6
06:16:07,4
06:16:08,2
06:16:09,3
06:16:10,1
06:16:11,3
06:16:12,2
06:16:13,2
06:16:14,6
06:16:15,3
06:16:16,4
06:16:17,2
06:16:18,4
06:16:19,4
06:16:20,3
06:16:21,1
06:16:22,4
06:16:23,3
06:16:24,4
06:16:25,5
06:16:26,6
06:16:28,5
06:16:29,6
06:16:30,5
06:16:31,4
06:16:32,1
06:16:33,4
06:16:34,3
06:16:35,2
06:16:36,2
06:16:37,2
06:16:38,5
06:16:39,2
06:16:40,1
06:16:41,5
06:16:42,5
06:16:43,1
06:16:44,1
06:16:45,3
06:16:46,4
06:16:47,6
06:16:48,2
06:16:49,2
06:16:50,1
06:16:51,4
06:16:52,1
06:16:53,4
06:16:55,5
06:16:56,2
06:16:57,2
06:17:00,5
06:17:01,3
06:17:02,5
06:17:03,6
06:17:04,5
06:17:05,4
06:17:06,5
06:17:07,4
06:17:08,4
06:17:09,5
06:17:10,4
06:17:11,4
06:17:12,5
06:17:13,4
06:17:14,1
06:17:15,2
06:17:16,2
06:17:17,1
06:17:18,4
06:17:19,2
06:17:21,5
06:17:22,2
06:17:23,1
06:17:24,5
06:17:25,7
06:17:26,2
06:17:27,2
06:17:28,7
06:17:29,4
06:17:30,2
06:17:31,4
06:17:32,1
06:17:33,2
06:17:34,3
06:17:35,3
06:17:36,2
06:17:37,3
06:17:38,3
06:17:40,1
06:17:41,4
06:17:42,3
06:17:43,2
06:17:45,3
06:17:46,7
06:17:47,4
06:17:48,4
06:17:49,4
06:17:50,5
06:17:51,8
06:17:52,2
06:17:53,5
06:17:54,5
06:17:55,6
06:17:56,3
06:17:57,4
06:17:58,2
06:17:59,3
06:18:00,5
06:18:01,3
06:18:02,3
06:18:03,3
06:18:04,3
06:18:05,4
06:18:06,2
06:18:07,2
06:18:08,4
06:18:09,5
06:18:10,5
06:18:11,3
06:18:12,2
06:18:13,6
06:18:14,7
06:18:15,2
06:18:16,5
06:18:17,6
06:18:18,2
06:18:19,7
06:18:20,4
06:18:21,3
06:18:22,2
06:18:23,5
06:18:24,5
06:18:25,1
06:18:26,3
06:18:27,5
06:18:28,4
06:18:29,6
06:18:30,8
06:18:31,3
06:18:32,5
06:18:33,5
06:18:34,6
06:18:35,4
06:18:36,5
06:18:37,5
06:18:38,6
06:18:39,1
06:18:40,3
06:18:41,4
06:18:42,4
06:18:43,4
06:18:44,1
06:18:45,2
06:18:46,3
06:18:47,5
06:18:48,4
06:18:49,3
06:18:50,3
06:18:51,1
06:18:52,4
06:18:53,2
06:18:54,3
06:18:55,3
06:18:56,2
06:18:57,2
06:18:58,4
06:18:59,3
06:19:00,2
06:19:01,5
06:19:02,1
06:19:03,3
06:19:04,4
06:19:05,3
06:19:06,6
06:19:08,2
06:19:09,3
06:19:10,5
06:19:11,4
06:19:12,3
06:19:14,3
06:19:15,1
06:19:16,4
06:19:17,5
06:19:19,4
06:19:20,4
06:19:21,3
06:19:22,4
06:19:23,3
06:19:24,4
06:19:25,2
06:19:26,5
06:19:27,2
06:19:28,1
06:19:29,2
06:19:30,1
06:19:32,3
06:19:33,2
06:19:34,3
06:19:35,4
06:19:36,2
06:19:37,1
06:19:38,2
06:19:39,3
06:19:40,2
06:19:41,2
06:19:42,4
06:19:43,4
06:19:44,3
06:19:45,2
06:19:46,6
06:19:47,2
06:19:48,4
06:19:49,4
06:19:50,1
06:19:51,3
06:19:52,1
06:19:53,1
06:19:54,5
06:19:55,6
06:19:56,4
06:19:57,3
06:19:58,3
06:19:59,2
06:20:00,4
06:20:01,2
06:20:02,5
06:20:03,4
06:20:04,5
06:20:05,6
06:20:06,4
06:20:07,3
06:20:08,6
06:20:09,4
06:20:10,2
06:20:11,5
06:20:12,5
06:20:13,5
06:20:14,2
06:20:15,4
06:20:16,1
06:20:17,2
06:20:18,6
06:20:19,2
06:20:20,3
06:20:21,5
06:20:23,3
06:20:25,5
06:20:26,4
06:20:27,4
06:20:28,4
06:20:29,5
06:20:30,6
06:20:31,5
06:20:32,2
06:20:34,1
06:20:35,6
06:20:36,3
06:20:37,4
06:20:38,5
06:20:39,6
06:20:40,3
06:20:41,1
06:20:42,2
06:20:43,5
06:20:44,2
06:20:45,5
06:20:46,4
06:20:47,5
06:20:48,3
06:20:49,5
06:20:50,3
06:20:51,2
06:20:52,2
06:20:53,2
06:20:54,2
06:20:55,1
06:20:56,4
06:20:57,4
06:20:58,3
06:20:59,5
06:21:00,6
06:21:01,2
06:21:02,5
06:21:03,3
06:21:04,3
06:21:05,2
06:21:06,3
06:21:07,5
06:21:08,3
06:21:09,2
06:21:10,3
06:21:11,3
06:21:12,3
06:21:13,1
06:21:14,2
06:21:15,5
06:21:16,1
06:21:17,2
06:21:18,7
06:21:19,2
06:21:20,2
06:21:21,4
06:21:22,3
06:21:23,2
06:21:24,5
06:21:25,4
06:21:26,2
06:21:27,5
06:21:28,6
06:21:29,2
06:21:30,1
06:21:31,3
06:21:32,4
06:21:33,3
06:21:34,4
06:21:35,4
06:21:36,1
06:21:37,1
06:21:38,4
06:21:39,2
06:21:40,1
06:21:41,1
06:21:42,6
06:21:43,5
06:21:44,2
06:21:45,5
06:21:46,4
06:21:47,3
06:21:48,1
06:21:50,5
06:21:51,4
06:21:52,2
06:21:54,4
06:21:55,3
06:21:56,4
06:21:57,4
06:21:58,3
06:21:59,4
06:22:00,5
06:22:01,5
06:22:02,6
06:22:03,4
06:22:04,1
06:22:05,3
06:22:07,3
06:22:09,6
06:22:10,3
06:22:11,1
06:22:12,2
06:22:13,4
06:22:14,1
06:22:15,9
06:22:16,6
06:22:17,1
06:22:18,5
06:22:19,9
06:22:20,1
06:22:21,8
06:22:22,3
06:22:23,3
06:22:24,5
06:22:25,3
06:22:26,5
06:22:27,4
06:22:28,1
06:22:29,3
06:22:30,3
06:22:32,5
06:22:33,3
06:22:34,1
06:22:35,4
06:22:36,2
06:22:37,3
06:22:38,5
06:22:39,3
06:22:40,3
06:22:41,3
06:22:42,2
06:22:43,5
06:22:44,5
06:22:45,4
06:22:46,3
06:22:47,2
06:22:48,4
06:22:49,2
06:22:50,3
06:22:51,5
06:22:52,1
06:22:53,6
06:22:54,5
06:22:55,3
06:22:56,3
06:22:57,6
06:22:58,2
06:22:59,4
06:23:00,2
06:23:01,2
06:23:02,3
06:23:03,4
06:23:04,2
06:23:05,3
06:23:06,5
06:23:07,3
06:23:08,4
06:23:09,2
06:23:10,4
06:23:11,4
06:23:12,1
06:23:13,3
06:23:14,2
06:23:15,4
06:23:16,4
06:23:17,3
06:23:18,4
06:23:19,4
06:23:20,2
06:23:21,6
06:23:22,3
06:23:23,4
06:23:25,1
06:23:26,2
06:23:27,4
06:23:28,4
06:23:29,5
06:23:30,1
06:23:31,4
06:23:32,3
06:23:34,2
06:23:35,5
06:23:36,2
06:23:37,2
06:23:38,2
06:23:39,3
06:23:40,1
06:23:41,3
06:23:42,3
06:23:43,4
06:23:44,4
06:23:45,2
06:23:46,3
06:23:47,4
06:23:48,3
06:23:49,7
06:23:50,4
06:23:51,8
06:23:52,1
06:23:53,2
06:23:54,6
06:23:55,3
06:23:56,2
06:23:57,2
06:23:58,3
06:23:59,3
06:24:00,5
06:24:01,4
06:24:02,7
06:24:03,6
06:24:04,5
06:24:05,1
06:24:06,11
06:24:07,4
06:24:08,7
06:24:09,2
06:24:10,5
06:24:11,5
06:24:12,2
06:24:13,5
06:24:14,5
06:24:15,4
06:24:16,3
06:24:17,4
06:24:18,7
06:24:19,7
06:24:20,1
06:24:21,2
06:24:22,5
06:24:23,2
06:24:24,5
06:24:25,7
06:24:26,2
06:24:27,3
06:24:28,3
06:24:29,7
06:24:30,3
06:24:31,8
06:24:32,4
06:24:33,2
06:24:34,2
06:24:35,7
06:24:36,6
06:24:37,8
06:24:38,3
06:24:39,4
06:24:40,4
06:24:41,4
06:24:42,5
06:24:43,8
06:24:44,4
06:24:45,3
06:24:46,3
06:24:47,6
06:24:48,3
06:24:49,6
06:24:50,3
06:24:51,8
06:24:52,3
06:24:53,7
06:24:54,9
06:24:55,3
06:24:56,5
06:24:57,3
06:24:58,3
06:24:59,4
06:25:00,1
06:25:01,3
06:25:02,3
06:25:03,2
06:25:04,8
06:25:05,3
06:25:06,9
06:25:07,5
06:25:08,3
06:25:09,4
06:25:10,4
06:25:11,4
06:25:12,2
06:25:13,4
06:25:14,3
06:25:15,3
06:25:16,5
06:25:17,2
06:25:18,3
06:25:19,5
06:25:20,6
06:25:21,9
06:25:22,2
06:25:23,1
06:25:24,3
06:25:25,6
06:25:26,8
06:25:27,2
06:25:28,1
06:25:29,3
06:25:30,5
06:25:31,3
06:25:32,6
06:25:33,10
06:25:34,3
06:25:35,4
06:25:36,5
06:25:37,7
06:25:38,5
06:25:39,9
06:25:40,1
06:25:41,1
06:25:42,1
06:25:43,4
06:25:44,3
06:25:45,2
06:25:46,1
06:25:47,4
06:25:48,1
06:25:49,4
06:25:50,5
06:25:51,4
06:25:52,2
06:25:53,3
06:25:54,1
06:25:55,4
06:25:56,4
06:25:57,7
06:25:58,4
06:25:59,4
06:26:00,3
06:26:01,3
06:26:02,7
06:26:03,5
06:26:04,3
06:26:05,3
06:26:06,9
06:26:07,2
06:26:08,4
06:26:09,4
06:26:10,8
06:26:11,2
06:26:12,6
06:26:13,3
06:26:15,3
06:26:16,7
06:26:17,6
06:26:18,6
06:26:19,5
06:26:20,4
06:26:21,6
06:26:22,3
06:26:23,4
06:26:24,4
06:26:25,6
06:26:26,4
06:26:27,3
06:26:28,3
06:26:29,3
06:26:30,5
06:26:31,4
06:26:32,2
06:26:33,5
06:26:34,1
06:26:35,3
06:26:36,2
06:26:37,6
06:26:38,2
06:26:39,4
06:26:40,3
06:26:41,5
06:26:42,4
06:26:43,3
06:26:44,5
06:26:45,6
06:26:46,2
06:26:47,3
06:26:48,6
06:26:49,3
06:26:50,6
06:26:52,1
06:26:53,3
06:26:54,7
06:26:55,3
06:26:56,4
06:26:57,7
06:26:59,3
06:27:00,2
06:27:01,4
06:27:02,2
06:27:03,4
06:27:04,5
06:27:05,5
06:27:06,13
06:27:07,5
06:27:08,7
06:27:09,3
06:27:10,7
06:27:11,5
06:27:12,2
06:27:13,2
06:27:15,1
06:27:16,5
06:27:17,2
06:27:18,4
06:27:19,4
06:27:21,5
06:27:22,4
06:27:23,3
06:27:24,4
06:27:25,2
06:27:26,3
06:27:27,3
06:27:28,2
06:27:30,2
06:27:31,1
06:27:32,3
06:27:33,4
06:27:34,8
06:27:35,3
06:27:36,2
06:27:37,3
06:27:38,7
06:27:39,5
06:27:40,5
06:27:41,8
06:27:42,2
06:27:43,3
06:27:44,2
06:27:45,4
06:27:46,4
06:27:48,6
06:27:49,1
06:27:50,7
06:27:51,6
06:27:52,6
06:27:53,4
06:27:54,1
06:27:55,3
06:27:56,3
06:27:57,4
06:27:58,4
06:27:59,3
06:28:00,2
06:28:01,3
06:28:02,5
06:28:03,4
06:28:04,8
06:28:05,1
06:28:06,1
06:28:07,4
06:28:08,6
06:28:09,1
06:28:10,4
06:28:11,3
06:28:12,3
06:28:13,2
06:28:14,3
06:28:15,3
06:28:16,4
06:28:17,6
06:28:18,5
06:28:19,7
06:28:20,1
06:28:21,7
06:28:22,3
06:28:23,4
06:28:24,1
06:28:25,9
06:28:26,1
06:28:27,5
06:28:28,2
06:28:29,4
06:28:30,4
06:28:31,5
06:28:32,4
06:28:33,3
06:28:34,5
06:28:35,4
06:28:36,3
06:28:37,2
06:28:39,2
06:28:40,2
06:28:41,2
06:28:42,4
06:28:43,6
06:28:44,4
06:28:45,3
06:28:46,3
06:28:47,8
06:28:48,7
06:28:49,1
06:28:50,1
06:28:51,2
06:28:52,3
06:28:53,3
06:28:54,1
06:28:55,1
06:28:56,5
06:28:57,5
06:28:59,6
06:29:00,2
06:29:01,4
06:29:02,3
06:29:03,3
06:29:04,7
06:29:06,5
06:29:07,4
06:29:08,1
06:29:09,1
06:29:10,2
06:29:11,4
06:29:12,4
06:29:13,6
06:29:14,3
06:29:15,4
06:29:16,4
06:29:17,2
06:29:18,3
06:29:19,3
06:29:20,4
06:29:21,3
06:29:22,4
06:29:23,1
06:29:24,2
06:29:25,2
06:29:26,2
06:29:27,5
06:29:28,3
06:29:29,5
06:29:30,4
06:29:31,2
06:29:32,4
06:29:33,7
06:29:34,1
06:29:35,4
06:29:36,4
06:29:37,6
06:29:38,1
06:29:39,7
06:29:40,3
06:29:41,3
06:29:42,4
06:29:43,4
06:29:44,5
06:29:45,1
06:29:46,4
06:29:47,2
06:29:48,9
06:29:49,4
06:29:50,3
06:29:51,3
06:29:52,1
06:29:53,6
06:29:54,3
06:29:55,4
06:29:56,2
06:29:57,8
06:29:58,2
06:29:59,3
06:30:00,3
06:30:01,2
06:30:02,2
06:30:03,2
06:30:04,2
06:30:05,2
06:30:06,5
06:30:07,2
06:30:08,7
06:30:09,1
06:30:10,5
06:30:11,2
06:30:12,1
06:30:13,1
06:30:14,1
06:30:15,2
06:30:16,5
06:30:17,5
06:30:18,5
06:30:19,1
06:30:20,1
06:30:22,4
06:30:23,2
06:30:24,6
06:30:25,4
06:30:26,3
06:30:27,2
06:30:28,6
06:30:29,1
06:30:30,13
06:30:31,33
06:30:32,2
06:30:33,3
06:30:34,6
06:30:35,5
06:30:36,6
06:30:37,4
06:30:38,2
06:30:39,3
06:30:40,4
06:30:41,6
06:30:42,4
06:30:43,2
06:30:44,4
06:30:45,6
06:30:46,9
06:30:47,7
06:30:48,6
06:30:49,4
06:30:50,8
06:30:51,8
06:30:52,7
06:30:53,2
06:30:54,2
06:30:55,14
06:30:56,2
06:30:57,6
06:30:58,4
06:30:59,6
06:31:00,1
06:31:01,5
06:31:02,4
06:31:03,8
06:31:04,6
06:31:05,6
06:31:06,3
06:31:07,10
06:31:08,3
06:31:09,4
06:31:10,5
06:31:11,5
06:31:12,3
06:31:13,7
06:31:14,7
06:31:15,4
06:31:16,4
06:31:17,9
06:31:18,5
06:31:19,1
06:31:20,4
06:31:21,5
06:31:22,4
06:31:23,2
06:31:24,2
06:31:25,3
06:31:26,5
06:31:27,3
06:31:28,6
06:31:29,5
06:31:30,3
06:31:31,7
06:31:32,1
06:31:33,6
06:31:34,3
06:31:35,4
06:31:36,2
06:31:37,5
06:31:38,7
06:31:39,5
06:31:41,4
06:31:42,2
06:31:43,7
06:31:44,7
06:31:45,2
06:31:46,4
06:31:47,1
06:31:48,2
06:31:49,2
06:31:51,5
06:31:52,4
06:31:53,3
06:31:54,5
06:31:55,4
06:31:58,5
06:31:59,5
06:32:00,5
06:32:01,6
06:32:02,7
06:32:03,2
06:32:04,3
06:32:05,5
06:32:06,3
06:32:07,7
06:32:08,4
06:32:09,3
06:32:10,5
06:32:11,3
06:32:12,4
06:32:13,6
06:32:14,3
06:32:15,2
06:32:16,2
06:32:17,1
06:32:18,1
06:32:20,5
06:32:21,1
06:32:22,3
06:32:23,3
06:32:24,4
06:32:25,5
06:32:26,2
06:32:27,3
06:32:28,3
06:32:29,3
06:32:30,3
06:32:31,3
06:32:32,5
06:32:33,1
06:32:34,5
06:32:35,1
06:32:36,4
06:32:37,3
06:32:38,2
06:32:39,1
06:32:40,4
06:32:41,5
06:32:42,5
06:32:43,8
06:32:45,4
06:32:46,2
06:32:47,5
06:32:48,3
06:32:49,2
06:32:50,2
06:32:51,6
06:32:52,1
06:32:53,8
06:32:54,2
06:32:55,3
06:32:56,3
06:32:57,1
06:32:58,7
06:32:59,4
06:33:00,5
06:33:01,5
06:33:02,5
06:33:03,2
06:33:04,1
06:33:05,2
06:33:06,4
06:33:07,3
06:33:08,7
06:33:09,1
06:33:10,3
06:33:11,4
06:33:12,7
06:33:14,3
06:33:15,2
06:33:16,1
06:33:17,4
06:33:18,2
06:33:19,2
06:33:20,1
06:33:21,5
06:33:22,2
06:33:23,3
06:33:24,1
06:33:25,2
06:33:26,2
06:33:27,2
06:33:28,5
06:33:29,3
06:33:30,1
06:33:31,3
06:33:32,4
06:33:33,2
06:33:34,3
06:33:35,3
06:33:36,1
06:33:37,2
06:33:38,1
06:33:39,1
06:33:40,4
06:33:41,2
06:33:42,5
06:33:43,3
06:33:44,7
06:33:45,3
06:33:46,3
06:33:47,4
06:33:48,5
06:33:49,7
06:33:50,8
06:33:51,4
06:33:52,3
06:33:53,2
06:33:55,5
06:33:56,4
06:33:57,3
06:33:58,2
06:33:59,4
06:34:00,4
06:34:01,5
06:34:02,2
06:34:03,4
06:34:04,6
06:34:05,5
06:34:06,3
06:34:07,4
06:34:08,4
06:34:09,3
06:34:10,4
06:34:11,1
06:34:12,5
06:34:13,1
06:34:14,3
06:34:16,7
06:34:17,5
06:34:18,3
06:34:19,5
06:34:20,6
06:34:21,7
06:34:22,2
06:34:23,2
06:34:24,5
06:34:25,2
06:34:26,7
06:34:27,8
06:34:28,3
06:34:29,2
06:34:30,3
06:34:31,2
06:34:32,4
06:34:33,5
06:34:35,6
06:34:36,1
06:34:37,2
06:34:38,5
06:34:39,5
06:34:40,3
06:34:41,5
06:34:42,3
06:34:43,2
06:34:44,2
06:34:45,6
06:34:46,4
06:34:47,6
06:34:48,6
06:34:49,5
06:34:50,6
06:34:51,8
06:34:52,8
06:34:53,2
06:34:54,4
06:34:55,6
06:34:56,5
06:34:57,5
06:34:58,7
06:34:59,2
06:35:00,7
06:35:01,1
06:35:02,8
06:35:03,4
06:35:04,5
06:35:05,1
06:35:06,3
06:35:07,2
06:35:08,5
06:35:09,6
06:35:10,5
06:35:11,4
06:35:12,7
06:35:13,2
06:35:14,2
06:35:15,4
06:35:16,4
06:35:17,4
06:35:18,4
06:35:19,6
06:35:20,1
06:35:21,5
06:35:22,5
06:35:23,1
06:35:24,6
06:35:25,2
06:35:26,4
06:35:27,6
06:35:28,3
06:35:29,1
06:35:30,2
06:35:31,2
06:35:32,3
06:35:33,7
06:35:34,3
06:35:35,4
06:35:36,1
06:35:37,6
06:35:38,4
06:35:39,3
06:35:40,10
06:35:41,1
06:35:42,2
06:35:43,7
06:35:44,3
06:35:45,5
06:35:46,1
06:35:47,2
06:35:48,4
06:35:49,6
06:35:50,1
06:35:51,3
06:35:52,3
06:35:53,6
06:35:54,3
06:35:55,4
06:35:56,6
06:35:57,5
06:35:58,3
06:36:00,3
06:36:01,1
06:36:02,7
06:36:03,1
06:36:04,4
06:36:05,4
06:36:06,4
06:36:07,6
06:36:08,3
06:36:09,2
06:36:10,5
06:36:11,5
06:36:12,5
06:36:13,7
06:36:14,3
06:36:15,4
06:36:16,4
06:36:17,2
06:36:18,3
06:36:19,2
06:36:20,3
06:36:21,3
06:36:22,2
06:36:23,3
06:36:24,3
06:36:25,5
06:36:26,4
06:36:27,11
06:36:28,3
06:36:29,7
06:36:30,1
06:36:31,5
06:36:32,2
06:36:33,2
06:36:34,6
06:36:35,4
06:36:36,2
06:36:37,7
06:36:38,7
06:36:39,1
06:36:40,1
06:36:42,6
06:36:43,1
06:36:44,3
06:36:45,1
06:36:46,5
06:36:47,7
06:36:48,5
06:36:49,2
06:36:50,7
06:36:51,6
06:36:52,3
06:36:53,5
06:36:54,2
06:36:55,4
06:36:56,4
06:36:57,7
06:36:58,6
06:36:59,4
06:37:00,4
06:37:02,3
06:37:03,2
06:37:04,5
06:37:05,2
06:37:06,4
06:37:07,5
06:37:08,4
06:37:09,4
06:37:10,8
06:37:11,4
06:37:12,2
06:37:13,4
06:37:14,4
06:37:15,3
06:37:16,6
06:37:17,3
06:37:18,7
06:37:19,3
06:37:20,3
06:37:21,1
06:37:22,3
06:37:23,4
06:37:24,2
06:37:25,6
06:37:26,9
06:37:27,2
06:37:28,2
06:37:29,1
06:37:30,5
06:37:31,6
06:37:32,2
06:37:33,8
06:37:34,11
06:37:35,3
06:37:36,5
06:37:37,4
06:37:38,4
06:37:39,6
06:37:40,6
06:37:41,6
06:37:42,5
06:37:43,2
06:37:44,5
06:37:45,3
06:37:46,3
06:37:47,3
06:37:48,5
06:37:49,2
06:37:50,6
06:37:52,4
06:37:53,4
06:37:54,6
06:37:55,9
06:37:56,6
06:37:57,4
06:37:58,6
06:37:59,2
06:38:00,5
06:38:01,4
06:38:02,3
06:38:03,2
06:38:04,1
06:38:05,1
06:38:06,6
06:38:07,3
06:38:08,2
06:38:09,1
06:38:10,1
06:38:11,4
06:38:12,4
06:38:13,5
06:38:14,3
06:38:15,4
06:38:17,2
06:38:18,3
06:38:19,1
06:38:20,7
06:38:21,6
06:38:23,4
06:38:24,5
06:38:25,3
06:38:26,4
06:38:27,2
06:38:28,5
06:38:29,1
06:38:30,5
06:38:31,5
06:38:32,2
06:38:33,2
06:38:34,4
06:38:35,8
06:38:36,1
06:38:37,4
06:38:38,5
06:38:39,7
06:38:40,9
06:38:41,9
06:38:42,5
06:38:43,4
06:38:44,6
06:38:45,7
06:38:46,4
06:38:47,3
06:38:48,5
06:38:49,6
06:38:50,1
06:38:51,3
06:38:52,1
06:38:54,9
06:38:55,2
06:38:56,2
06:38:57,4
06:38:58,3
06:38:59,5
06:39:00,2
06:39:01,1
06:39:02,4
06:39:03,2
06:39:04,5
06:39:05,3
06:39:06,2
06:39:07,5
06:39:08,5
06:39:09,4
06:39:10,3
06:39:11,5
06:39:12,3
06:39:13,1
06:39:14,4
06:39:15,1
06:39:16,5
06:39:17,6
06:39:18,5
06:39:19,6
06:39:20,6
06:39:21,2
06:39:22,2
06:39:23,5
06:39:24,6
06:39:25,1
06:39:26,5
06:39:27,2
06:39:28,3
06:39:29,2
06:39:30,6
06:39:31,2
06:39:32,5
06:39:33,3
06:39:34,4
06:39:35,4
06:39:36,5
06:39:37,2
06:39:38,5
06:39:39,1
06:39:40,1
06:39:41,2
06:39:42,3
06:39:43,3
06:39:44,5
06:39:45,4
06:39:46,4
06:39:47,3
06:39:48,1
06:39:49,6
06:39:50,1
06:39:51,2
06:39:52,5
06:39:53,3
06:39:54,6
06:39:55,5
06:39:56,4
06:39:57,3
06:39:58,4
06:39:59,8
06:40:00,1
06:40:01,5
06:40:02,6
06:40:03,3
06:40:04,6
06:40:05,7
06:40:06,6
